twin_a,twin_b,layer,weight
twin-0109,twin-0115,osint_platform,0.4
twin-0109,twin-0116,osint_platform,0.4
twin-0109,twin-0119,osint_platform,0.4
twin-0109,twin-0122,osint_platform,0.4
twin-0109,twin-0130,osint_platform,0.4
twin-0109,twin-0133,osint_platform,0.4
twin-0109,twin-0135,osint_platform,0.4
twin-0109,twin-0136,osint_platform,0.4
twin-0111,twin-0114,osint_platform,0.4
twin-0111,twin-0115,osint_platform,0.4
twin-0111,twin-0116,osint_platform,0.4
twin-0111,twin-0119,osint_platform,0.4
twin-0111,twin-0122,osint_platform,0.4
twin-0111,twin-0130,osint_platform,0.4
twin-0111,twin-0133,osint_platform,0.4
twin-0111,twin-0135,osint_platform,0.4
twin-0111,twin-0136,osint_platform,0.4
twin-0113,twin-0144,osint_platform,0.4
twin-0114,twin-0115,osint_platform,0.4
twin-0114,twin-0116,osint_platform,0.4
twin-0114,twin-0119,osint_platform,0.4
twin-0114,twin-0122,osint_platform,0.4
twin-0114,twin-0130,osint_platform,0.4
twin-0114,twin-0133,osint_platform,0.4
twin-0114,twin-0135,osint_platform,0.4
twin-0114,twin-0136,osint_platform,0.4
twin-0115,twin-0116,osint_platform,0.4
twin-0115,twin-0119,osint_platform,0.4
twin-0115,twin-0122,osint_platform,0.4
twin-0115,twin-0130,osint_platform,0.4
twin-0115,twin-0133,osint_platform,0.4
twin-0115,twin-0135,osint_platform,0.4
twin-0115,twin-0136,osint_platform,0.4
twin-0116,twin-0119,osint_platform,0.4
twin-0116,twin-0122,osint_platform,0.4
twin-0116,twin-0130,osint_platform,0.4
twin-0116,twin-0133,osint_platform,0.4
twin-0116,twin-0135,osint_platform,0.4
twin-0116,twin-0136,osint_platform,0.4
twin-0117,twin-0118,osint_platform,0.4
twin-0117,twin-0120,osint_platform,0.4
twin-0117,twin-0137,osint_platform,0.4
twin-0117,twin-0140,osint_platform,0.4
twin-0117,twin-0142,osint_platform,0.4
twin-0117,twin-0147,osint_platform,0.4
twin-0118,twin-0120,osint_platform,0.4
twin-0118,twin-0137,osint_platform,0.4
twin-0118,twin-0140,osint_platform,0.4
twin-0118,twin-0142,osint_platform,0.4
twin-0118,twin-0147,osint_platform,0.4
twin-0119,twin-0122,osint_platform,0.4
twin-0119,twin-0130,osint_platform,0.4
twin-0119,twin-0133,osint_platform,0.4
twin-0119,twin-0135,osint_platform,0.4
twin-0119,twin-0136,osint_platform,0.4
twin-0120,twin-0137,osint_platform,0.4
twin-0120,twin-0140,osint_platform,0.4
twin-0120,twin-0142,osint_platform,0.4
twin-0120,twin-0147,osint_platform,0.4
twin-0122,twin-0130,osint_platform,0.4
twin-0122,twin-0133,osint_platform,0.4
twin-0122,twin-0135,osint_platform,0.4
twin-0122,twin-0136,osint_platform,0.4
twin-0130,twin-0133,osint_platform,0.4
twin-0130,twin-0135,osint_platform,0.4
twin-0130,twin-0136,osint_platform,0.4
twin-0133,twin-0135,osint_platform,0.4
twin-0133,twin-0136,osint_platform,0.4
twin-0135,twin-0136,osint_platform,0.4
twin-0137,twin-0140,osint_platform,0.4
twin-0137,twin-0142,osint_platform,0.4
twin-0137,twin-0147,osint_platform,0.4
twin-0140,twin-0142,osint_platform,0.4
twin-0140,twin-0147,osint_platform,0.4
twin-0142,twin-0147,osint_platform,0.4
twin-0003,twin-0007,interest_sim,0.3
twin-0005,twin-0008,interest_sim,0.3
twin-0005,twin-0049,interest_sim,0.3
twin-0005,twin-0144,interest_sim,0.3
twin-0006,twin-0008,interest_sim,0.3
twin-0013,twin-0014,interest_sim,0.3
twin-0019,twin-0021,interest_sim,0.3
twin-0019,twin-0023,interest_sim,0.3
twin-0021,twin-0023,interest_sim,0.3
twin-0025,twin-0057,interest_sim,0.3
twin-0030,twin-0032,interest_sim,0.3
twin-0035,twin-0039,interest_sim,0.3
twin-0038,twin-0040,interest_sim,0.3
twin-0044,twin-0048,interest_sim,0.3
twin-0044,twin-0084,interest_sim,0.3
twin-0048,twin-0084,interest_sim,0.3
twin-0049,twin-0144,interest_sim,0.3
twin-0052,twin-0055,interest_sim,0.3
twin-0053,twin-0055,interest_sim,0.3
twin-0061,twin-0063,interest_sim,0.3
twin-0067,twin-0069,interest_sim,0.3
twin-0070,twin-0072,interest_sim,0.3
twin-0075,twin-0077,interest_sim,0.3
twin-0075,twin-0079,interest_sim,0.3
twin-0076,twin-0078,interest_sim,0.3
twin-0076,twin-0080,interest_sim,0.3
twin-0077,twin-0079,interest_sim,0.3
twin-0078,twin-0080,interest_sim,0.3
twin-0084,twin-0085,interest_sim,0.3
twin-0084,twin-0086,interest_sim,0.3
twin-0084,twin-0087,interest_sim,0.3
twin-0085,twin-0086,interest_sim,0.3
twin-0085,twin-0087,interest_sim,0.3
twin-0086,twin-0087,interest_sim,0.3
twin-0086,twin-0088,interest_sim,0.3
twin-0093,twin-0094,interest_sim,0.3
twin-0099,twin-0103,interest_sim,0.3
twin-0100,twin-0104,interest_sim,0.3
twin-0107,twin-0112,interest_sim,0.3
twin-0109,twin-0110,interest_sim,0.3
twin-0118,twin-0120,interest_sim,0.3
twin-0123,twin-0125,interest_sim,0.3
twin-0131,twin-0133,interest_sim,0.3
twin-0132,twin-0136,interest_sim,0.3
twin-0133,twin-0135,interest_sim,0.3
twin-0134,twin-0136,interest_sim,0.3
twin-0137,twin-0138,interest_sim,0.3
twin-0139,twin-0141,interest_sim,0.3
twin-0139,twin-0143,interest_sim,0.3
twin-0141,twin-0143,interest_sim,0.3
twin-0146,twin-0148,interest_sim,0.3
twin-0146,twin-0150,interest_sim,0.3
twin-0148,twin-0150,interest_sim,0.3
